[2026-07-16T17:53:37.798Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/ → 404 (381ms, 709B)
[2026-07-16T17:59:15.974Z] GET https://wecruit.hotjob.cn/wecruit/config/get/robot/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224755944 → 200 (152ms, 313B)
[2026-07-16T17:59:15.974Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listPosition/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224755959 → pending (?ms, ?B)
[2026-07-16T17:59:15.974Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listSearchTerm/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224755959 → 200 (163ms, 1027B)
[2026-07-16T17:59:17.236Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html?currentPage=6 → 200 (120ms, 2051B)
[2026-07-16T17:59:17.366Z] GET https://wecruit.hotjob.cn/pb/css/vendor.css?06c5d1d95321eb10b3b0 → 200 (1ms, -246B)
[2026-07-16T17:59:17.367Z] GET https://wecruit.hotjob.cn/pb/css/social.css?06c5d1d95321eb10b3b0 → 200 (?ms, -245B)
[2026-07-16T17:59:17.367Z] GET https://wecruit.hotjob.cn/pb/js/vendor.js?06c5d1d95321eb10b3b0 → 200 (?ms, -276B)
[2026-07-16T17:59:17.368Z] GET https://wecruit.hotjob.cn/pb/js/social.js?06c5d1d95321eb10b3b0 → 200 (?ms, -275B)
[2026-07-16T17:59:17.434Z] GET https://wecruit.hotjob.cn/wecruit/common/mark/info?iSaJAx=isAjax&request_locale=zh_CN&t=1784224757432&suiteKey=64819a4f2f9d2433ba8b043a → pending (?ms, ?B)
[2026-07-16T17:59:17.609Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/136eb0c0-9db7-4456-9c84-e783018d9d21.png → 200 (?ms, -942B)
[2026-07-16T17:59:17.610Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/0aa3724c-103c-4eb8-9e93-e3c67798987e.jpg → 304 (16ms, 177B)
[2026-07-16T17:59:17.610Z] GET https://wecruit.hotjob.cn/pb/img/gongan.png?d0289dc0a46fc5b15b3363ffa78cf6c7 → 200 (?ms, -246B)
[2026-07-16T17:59:17.625Z] POST https://wecruit.hotjob.cn/wecruit/config/get/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224757580 → 200 (234ms, 36506B)
[2026-07-16T17:59:17.626Z] GET https://wecruit.hotjob.cn/wecruit/isLogin/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224757581 → 200 (151ms, 322B)
[2026-07-16T17:59:17.626Z] GET https://wecruit.hotjob.cn/wecruit/config/get/robot/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224757590 → 200 (190ms, 313B)
[2026-07-16T17:59:17.626Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listPosition/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224757606 → 200 (626ms, 2304B)
[2026-07-16T17:59:17.626Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listSearchTerm/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224757606 → 200 (199ms, 1027B)
[2026-07-16T17:59:22.565Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html?currentPage=1 → pending (?ms, ?B)
[2026-07-16T17:59:22.699Z] GET https://wecruit.hotjob.cn/pb/css/vendor.css?06c5d1d95321eb10b3b0 → 200 (1ms, -246B)
[2026-07-16T17:59:22.700Z] GET https://wecruit.hotjob.cn/pb/css/social.css?06c5d1d95321eb10b3b0 → 200 (?ms, -245B)
[2026-07-16T17:59:22.700Z] GET https://wecruit.hotjob.cn/pb/js/vendor.js?06c5d1d95321eb10b3b0 → 200 (?ms, -276B)
[2026-07-16T17:59:22.701Z] GET https://wecruit.hotjob.cn/pb/js/social.js?06c5d1d95321eb10b3b0 → 200 (?ms, -275B)
[2026-07-16T17:59:22.798Z] GET https://wecruit.hotjob.cn/wecruit/common/mark/info?iSaJAx=isAjax&request_locale=zh_CN&t=1784224762795&suiteKey=64819a4f2f9d2433ba8b043a → 200 (122ms, 338B)
[2026-07-16T17:59:23.007Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/136eb0c0-9db7-4456-9c84-e783018d9d21.png → 200 (?ms, -942B)
[2026-07-16T17:59:23.007Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/0aa3724c-103c-4eb8-9e93-e3c67798987e.jpg → 304 (14ms, 107B)
[2026-07-16T17:59:23.007Z] GET https://wecruit.hotjob.cn/pb/img/gongan.png?d0289dc0a46fc5b15b3363ffa78cf6c7 → 200 (?ms, -246B)
[2026-07-16T17:59:23.018Z] POST https://wecruit.hotjob.cn/wecruit/config/get/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224762980 → 200 (336ms, 36506B)
[2026-07-16T17:59:23.018Z] GET https://wecruit.hotjob.cn/wecruit/isLogin/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224762980 → 200 (167ms, 322B)
[2026-07-16T17:59:23.018Z] GET https://wecruit.hotjob.cn/wecruit/config/get/robot/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224762989 → 200 (153ms, 313B)
[2026-07-16T17:59:23.018Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listPosition/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224763003 → 200 (286ms, 2664B)
[2026-07-16T17:59:23.018Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listSearchTerm/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224763003 → 200 (177ms, 1027B)
[2026-07-16T17:59:23.970Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html?currentPage=2 → 200 (121ms, 2051B)
[2026-07-16T17:59:24.104Z] GET https://wecruit.hotjob.cn/pb/css/vendor.css?06c5d1d95321eb10b3b0 → 200 (1ms, -246B)
[2026-07-16T17:59:24.105Z] GET https://wecruit.hotjob.cn/pb/css/social.css?06c5d1d95321eb10b3b0 → 200 (?ms, -245B)
[2026-07-16T17:59:24.112Z] GET https://wecruit.hotjob.cn/pb/js/vendor.js?06c5d1d95321eb10b3b0 → 200 (?ms, -276B)
[2026-07-16T17:59:24.112Z] GET https://wecruit.hotjob.cn/pb/js/social.js?06c5d1d95321eb10b3b0 → 200 (?ms, -275B)
[2026-07-16T17:59:24.206Z] GET https://wecruit.hotjob.cn/wecruit/common/mark/info?iSaJAx=isAjax&request_locale=zh_CN&t=1784224764204&suiteKey=64819a4f2f9d2433ba8b043a → 200 (120ms, 339B)
[2026-07-16T17:59:24.416Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/136eb0c0-9db7-4456-9c84-e783018d9d21.png → 200 (?ms, -942B)
[2026-07-16T17:59:24.417Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/0aa3724c-103c-4eb8-9e93-e3c67798987e.jpg → 304 (13ms, 217B)
[2026-07-16T17:59:24.417Z] GET https://wecruit.hotjob.cn/pb/img/gongan.png?d0289dc0a46fc5b15b3363ffa78cf6c7 → 200 (?ms, -246B)
[2026-07-16T17:59:24.427Z] POST https://wecruit.hotjob.cn/wecruit/config/get/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224764390 → pending (?ms, ?B)
[2026-07-16T17:59:24.428Z] GET https://wecruit.hotjob.cn/wecruit/isLogin/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224764391 → 200 (166ms, 322B)
[2026-07-16T17:59:24.428Z] GET https://wecruit.hotjob.cn/wecruit/config/get/robot/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224764400 → 200 (156ms, 313B)
[2026-07-16T17:59:24.428Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listPosition/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224764413 → pending (?ms, ?B)
[2026-07-16T17:59:24.428Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listSearchTerm/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224764413 → 200 (167ms, ?B)
[2026-07-16T17:59:25.725Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html?currentPage=3 → 200 (121ms, 2051B)
[2026-07-16T17:59:25.860Z] GET https://wecruit.hotjob.cn/pb/css/vendor.css?06c5d1d95321eb10b3b0 → 200 (?ms, -246B)
[2026-07-16T17:59:25.861Z] GET https://wecruit.hotjob.cn/pb/css/social.css?06c5d1d95321eb10b3b0 → 200 (?ms, -245B)
[2026-07-16T17:59:25.861Z] GET https://wecruit.hotjob.cn/pb/js/vendor.js?06c5d1d95321eb10b3b0 → 200 (2ms, -276B)
[2026-07-16T17:59:25.864Z] GET https://wecruit.hotjob.cn/pb/js/social.js?06c5d1d95321eb10b3b0 → 200 (?ms, -275B)
[2026-07-16T17:59:25.970Z] GET https://wecruit.hotjob.cn/wecruit/common/mark/info?iSaJAx=isAjax&request_locale=zh_CN&t=1784224765968&suiteKey=64819a4f2f9d2433ba8b043a → 200 (121ms, 339B)
[2026-07-16T17:59:26.173Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/136eb0c0-9db7-4456-9c84-e783018d9d21.png → 200 (3ms, -942B)
[2026-07-16T17:59:26.177Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/0aa3724c-103c-4eb8-9e93-e3c67798987e.jpg → 304 (17ms, 90B)
[2026-07-16T17:59:26.177Z] GET https://wecruit.hotjob.cn/pb/img/gongan.png?d0289dc0a46fc5b15b3363ffa78cf6c7 → 200 (?ms, -246B)
[2026-07-16T17:59:26.188Z] POST https://wecruit.hotjob.cn/wecruit/config/get/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224766148 → 200 (236ms, 36533B)
[2026-07-16T17:59:26.189Z] GET https://wecruit.hotjob.cn/wecruit/isLogin/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224766149 → 200 (164ms, 322B)
[2026-07-16T17:59:26.189Z] GET https://wecruit.hotjob.cn/wecruit/config/get/robot/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224766157 → 200 (153ms, 313B)
[2026-07-16T17:59:26.189Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listPosition/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224766171 → pending (?ms, ?B)
[2026-07-16T17:59:26.189Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listSearchTerm/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224766171 → 200 (165ms, 1027B)
[2026-07-16T17:59:27.561Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html?currentPage=4 → pending (?ms, ?B)
[2026-07-16T17:59:27.697Z] GET https://wecruit.hotjob.cn/pb/css/vendor.css?06c5d1d95321eb10b3b0 → 200 (1ms, -246B)
[2026-07-16T17:59:27.698Z] GET https://wecruit.hotjob.cn/pb/css/social.css?06c5d1d95321eb10b3b0 → 200 (?ms, -245B)
[2026-07-16T17:59:27.698Z] GET https://wecruit.hotjob.cn/pb/js/vendor.js?06c5d1d95321eb10b3b0 → 200 (2ms, -276B)
[2026-07-16T17:59:27.700Z] GET https://wecruit.hotjob.cn/pb/js/social.js?06c5d1d95321eb10b3b0 → 200 (?ms, -275B)
[2026-07-16T17:59:27.796Z] GET https://wecruit.hotjob.cn/wecruit/common/mark/info?iSaJAx=isAjax&request_locale=zh_CN&t=1784224767794&suiteKey=64819a4f2f9d2433ba8b043a → 200 (121ms, 339B)
[2026-07-16T17:59:27.997Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/136eb0c0-9db7-4456-9c84-e783018d9d21.png → 200 (1ms, -942B)
[2026-07-16T17:59:27.998Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/0aa3724c-103c-4eb8-9e93-e3c67798987e.jpg → 304 (13ms, 96B)
[2026-07-16T17:59:27.998Z] GET https://wecruit.hotjob.cn/pb/img/gongan.png?d0289dc0a46fc5b15b3363ffa78cf6c7 → 200 (?ms, -246B)
[2026-07-16T17:59:28.010Z] POST https://wecruit.hotjob.cn/wecruit/config/get/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224767974 → 200 (237ms, 36515B)
[2026-07-16T17:59:28.010Z] GET https://wecruit.hotjob.cn/wecruit/isLogin/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224767974 → 200 (153ms, 322B)
[2026-07-16T17:59:28.010Z] GET https://wecruit.hotjob.cn/wecruit/config/get/robot/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224767983 → 200 (191ms, 313B)
[2026-07-16T17:59:28.011Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listPosition/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224767996 → pending (?ms, ?B)
[2026-07-16T17:59:28.011Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listSearchTerm/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224767996 → 200 (197ms, 1027B)
[2026-07-16T17:59:29.289Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html?currentPage=5 → 200 (120ms, 2051B)
[2026-07-16T17:59:29.421Z] GET https://wecruit.hotjob.cn/pb/css/vendor.css?06c5d1d95321eb10b3b0 → 200 (?ms, -246B)
[2026-07-16T17:59:29.422Z] GET https://wecruit.hotjob.cn/pb/css/social.css?06c5d1d95321eb10b3b0 → 200 (?ms, -245B)
[2026-07-16T17:59:29.422Z] GET https://wecruit.hotjob.cn/pb/js/vendor.js?06c5d1d95321eb10b3b0 → 200 (?ms, -276B)
[2026-07-16T17:59:29.423Z] GET https://wecruit.hotjob.cn/pb/js/social.js?06c5d1d95321eb10b3b0 → 200 (?ms, -275B)
[2026-07-16T17:59:29.501Z] GET https://wecruit.hotjob.cn/wecruit/common/mark/info?iSaJAx=isAjax&request_locale=zh_CN&t=1784224769498&suiteKey=64819a4f2f9d2433ba8b043a → pending (?ms, ?B)
[2026-07-16T17:59:29.701Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/136eb0c0-9db7-4456-9c84-e783018d9d21.png → 200 (1ms, -942B)
[2026-07-16T17:59:29.702Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/0aa3724c-103c-4eb8-9e93-e3c67798987e.jpg → 304 (14ms, 90B)
[2026-07-16T17:59:29.702Z] GET https://wecruit.hotjob.cn/pb/img/gongan.png?d0289dc0a46fc5b15b3363ffa78cf6c7 → 200 (?ms, -246B)
[2026-07-16T17:59:29.715Z] POST https://wecruit.hotjob.cn/wecruit/config/get/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224769679 → 200 (235ms, 36497B)
[2026-07-16T17:59:29.715Z] GET https://wecruit.hotjob.cn/wecruit/isLogin/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224769679 → 200 (162ms, 322B)
[2026-07-16T17:59:29.715Z] GET https://wecruit.hotjob.cn/wecruit/config/get/robot/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224769687 → 200 (152ms, 313B)
[2026-07-16T17:59:29.715Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listPosition/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224769700 → 200 (649ms, 2412B)
[2026-07-16T17:59:29.715Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listSearchTerm/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224769700 → 200 (162ms, 1027B)
[2026-07-16T17:59:30.979Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html?currentPage=6 → 200 (121ms, 2051B)
[2026-07-16T17:59:31.114Z] GET https://wecruit.hotjob.cn/pb/css/vendor.css?06c5d1d95321eb10b3b0 → 200 (?ms, -246B)
[2026-07-16T17:59:31.115Z] GET https://wecruit.hotjob.cn/pb/css/social.css?06c5d1d95321eb10b3b0 → 200 (?ms, -245B)
[2026-07-16T17:59:31.115Z] GET https://wecruit.hotjob.cn/pb/js/vendor.js?06c5d1d95321eb10b3b0 → 200 (?ms, -276B)
[2026-07-16T17:59:31.116Z] GET https://wecruit.hotjob.cn/pb/js/social.js?06c5d1d95321eb10b3b0 → 200 (?ms, -275B)
[2026-07-16T17:59:31.218Z] GET https://wecruit.hotjob.cn/wecruit/common/mark/info?iSaJAx=isAjax&request_locale=zh_CN&t=1784224771216&suiteKey=64819a4f2f9d2433ba8b043a → 200 (120ms, 339B)
[2026-07-16T17:59:31.419Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/136eb0c0-9db7-4456-9c84-e783018d9d21.png → 200 (2ms, -942B)
[2026-07-16T17:59:31.421Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/0aa3724c-103c-4eb8-9e93-e3c67798987e.jpg → 304 (12ms, 89B)
[2026-07-16T17:59:31.421Z] GET https://wecruit.hotjob.cn/pb/img/gongan.png?d0289dc0a46fc5b15b3363ffa78cf6c7 → 200 (?ms, -246B)
[2026-07-16T17:59:31.432Z] POST https://wecruit.hotjob.cn/wecruit/config/get/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224771397 → pending (?ms, ?B)
[2026-07-16T17:59:31.432Z] GET https://wecruit.hotjob.cn/wecruit/isLogin/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224771398 → 200 (163ms, 322B)
[2026-07-16T17:59:31.433Z] GET https://wecruit.hotjob.cn/wecruit/config/get/robot/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224771405 → 200 (151ms, 313B)
[2026-07-16T17:59:31.433Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listPosition/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224771418 → pending (?ms, ?B)
[2026-07-16T17:59:31.433Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listSearchTerm/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224771418 → 200 (163ms, ?B)
[2026-07-16T17:59:32.693Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html?currentPage=7 → 200 (121ms, 2051B)
[2026-07-16T17:59:32.825Z] GET https://wecruit.hotjob.cn/pb/css/vendor.css?06c5d1d95321eb10b3b0 → 200 (1ms, -246B)
[2026-07-16T17:59:32.826Z] GET https://wecruit.hotjob.cn/pb/css/social.css?06c5d1d95321eb10b3b0 → 200 (?ms, -245B)
[2026-07-16T17:59:32.826Z] GET https://wecruit.hotjob.cn/pb/js/vendor.js?06c5d1d95321eb10b3b0 → 200 (?ms, -276B)
[2026-07-16T17:59:32.827Z] GET https://wecruit.hotjob.cn/pb/js/social.js?06c5d1d95321eb10b3b0 → 200 (?ms, -275B)
[2026-07-16T17:59:32.884Z] GET https://wecruit.hotjob.cn/wecruit/common/mark/info?iSaJAx=isAjax&request_locale=zh_CN&t=1784224772883&suiteKey=64819a4f2f9d2433ba8b043a → 200 (122ms, 339B)
[2026-07-16T17:59:33.086Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/136eb0c0-9db7-4456-9c84-e783018d9d21.png → 200 (1ms, -942B)
[2026-07-16T17:59:33.087Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/0aa3724c-103c-4eb8-9e93-e3c67798987e.jpg → 304 (14ms, 89B)
[2026-07-16T17:59:33.087Z] GET https://wecruit.hotjob.cn/pb/img/gongan.png?d0289dc0a46fc5b15b3363ffa78cf6c7 → 200 (?ms, -246B)
[2026-07-16T17:59:33.101Z] POST https://wecruit.hotjob.cn/wecruit/config/get/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224773063 → 200 (233ms, 36506B)
[2026-07-16T17:59:33.101Z] GET https://wecruit.hotjob.cn/wecruit/isLogin/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224773064 → 200 (161ms, 322B)
[2026-07-16T17:59:33.101Z] GET https://wecruit.hotjob.cn/wecruit/config/get/robot/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224773072 → 200 (151ms, 313B)
[2026-07-16T17:59:33.101Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listPosition/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224773085 → pending (?ms, ?B)
[2026-07-16T17:59:33.101Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listSearchTerm/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224773085 → 200 (162ms, 1027B)
[2026-07-16T17:59:34.410Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html?currentPage=8 → 200 (120ms, 2051B)
[2026-07-16T17:59:34.541Z] GET https://wecruit.hotjob.cn/pb/css/vendor.css?06c5d1d95321eb10b3b0 → 200 (1ms, -246B)
[2026-07-16T17:59:34.542Z] GET https://wecruit.hotjob.cn/pb/css/social.css?06c5d1d95321eb10b3b0 → 200 (?ms, -245B)
[2026-07-16T17:59:34.542Z] GET https://wecruit.hotjob.cn/pb/js/vendor.js?06c5d1d95321eb10b3b0 → 200 (?ms, -276B)
[2026-07-16T17:59:34.543Z] GET https://wecruit.hotjob.cn/pb/js/social.js?06c5d1d95321eb10b3b0 → 200 (?ms, -275B)
[2026-07-16T17:59:34.603Z] GET https://wecruit.hotjob.cn/wecruit/common/mark/info?iSaJAx=isAjax&request_locale=zh_CN&t=1784224774602&suiteKey=64819a4f2f9d2433ba8b043a → pending (?ms, ?B)
[2026-07-16T17:59:34.808Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/136eb0c0-9db7-4456-9c84-e783018d9d21.png → 200 (1ms, -942B)
[2026-07-16T17:59:34.809Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/0aa3724c-103c-4eb8-9e93-e3c67798987e.jpg → 304 (13ms, 90B)
[2026-07-16T17:59:34.809Z] GET https://wecruit.hotjob.cn/pb/img/gongan.png?d0289dc0a46fc5b15b3363ffa78cf6c7 → 200 (?ms, -246B)
[2026-07-16T17:59:34.821Z] POST https://wecruit.hotjob.cn/wecruit/config/get/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224774786 → 200 (284ms, 36479B)
[2026-07-16T17:59:34.821Z] GET https://wecruit.hotjob.cn/wecruit/isLogin/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224774786 → 200 (163ms, 322B)
[2026-07-16T17:59:34.822Z] GET https://wecruit.hotjob.cn/wecruit/config/get/robot/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224774794 → 200 (152ms, 313B)
[2026-07-16T17:59:34.822Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listPosition/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224774807 → 200 (761ms, 2366B)
[2026-07-16T17:59:34.822Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listSearchTerm/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224774807 → 200 (162ms, 1027B)
[2026-07-16T17:59:36.200Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html?currentPage=9 → 200 (121ms, 2051B)
[2026-07-16T17:59:36.333Z] GET https://wecruit.hotjob.cn/pb/css/vendor.css?06c5d1d95321eb10b3b0 → 200 (1ms, -246B)
[2026-07-16T17:59:36.334Z] GET https://wecruit.hotjob.cn/pb/css/social.css?06c5d1d95321eb10b3b0 → 200 (1ms, -245B)
[2026-07-16T17:59:36.335Z] GET https://wecruit.hotjob.cn/pb/js/vendor.js?06c5d1d95321eb10b3b0 → 200 (?ms, -276B)
[2026-07-16T17:59:36.336Z] GET https://wecruit.hotjob.cn/pb/js/social.js?06c5d1d95321eb10b3b0 → 200 (?ms, -275B)
[2026-07-16T17:59:36.391Z] GET https://wecruit.hotjob.cn/wecruit/common/mark/info?iSaJAx=isAjax&request_locale=zh_CN&t=1784224776390&suiteKey=64819a4f2f9d2433ba8b043a → 200 (122ms, ?B)
[2026-07-16T17:59:36.601Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/136eb0c0-9db7-4456-9c84-e783018d9d21.png → 200 (?ms, -942B)
[2026-07-16T17:59:36.602Z] GET https://wecruit-cdn.hotjob.cn/files/oline/Horizon/0aa3724c-103c-4eb8-9e93-e3c67798987e.jpg → pending (?ms, ?B)
[2026-07-16T17:59:36.602Z] GET https://wecruit.hotjob.cn/pb/img/gongan.png?d0289dc0a46fc5b15b3363ffa78cf6c7 → 200 (2ms, -246B)
[2026-07-16T17:59:36.626Z] POST https://wecruit.hotjob.cn/wecruit/config/get/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224776570 → 200 (266ms, 36479B)
[2026-07-16T17:59:36.626Z] GET https://wecruit.hotjob.cn/wecruit/isLogin/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224776571 → 200 (184ms, 322B)
[2026-07-16T17:59:36.626Z] GET https://wecruit.hotjob.cn/wecruit/config/get/robot/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224776586 → 200 (147ms, 313B)
[2026-07-16T17:59:36.626Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listPosition/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224776604 → 200 (619ms, 2315B)
[2026-07-16T17:59:36.626Z] POST https://wecruit.hotjob.cn/wecruit/positionInfo/listSearchTerm/SU64819a4f2f9d2433ba8b043a?iSaJAx=isAjax&request_locale=zh_CN&t=1784224776604 → 200 (191ms, 1027B)
[2026-07-16T17:59:37.861Z] GET https://wecruit.hotjob.cn/SU64819a4f2f9d2433ba8b043a/pb/social.html?currentPage=10 → 200 (121ms, 2051B)
[2026-07-16T17:59:37.994Z] GET https://wecruit.hotjob.cn/pb/css/vendor.css?06c5d1d95321eb10b3b0 → 200 (1ms, -246B)
[2026-07-16T17:59:37.996Z] GET https://wecruit.hotjob.cn/pb/css/social.css?06c5d1d95321eb10b3b0 → 200 (?ms, -245B)
